TimeStamps MergeTimeStamps penX penY orAltitude orAzimuth orTwist pressure
1670502854003 1670502854000 510 686 660 810 0 763
1670502854009 1670502854005 510 686 660 810 0 763
1670502854014 1670502854010 509 685 660 810 0 762
1670502854019 1670502854015 509 685 660 810 0 762
1670502854026 1670502854025 509 684 660 810 0 758
1670502854031 1670502854030 509 684 660 810 0 744
1670502854036 1670502854035 509 683 660 810 0 713
1670502854043 1670502854040 509 681 660 810 0 664
1670502854048 1670502854045 509 680 650 810 0 600
1670502854053 1670502854050 510 678 650 810 0 507
1670502854059 1670502854055 510 677 650 810 0 293
1670502854064 1670502854060 510 677 650 810 0 0
1670502854070 1670502854070 511 674 650 810 0 0
1670502854076 1670502854075 512 673 650 810 0 0
1670502854081 1670502854080 513 671 650 840 0 0
1670502854087 1670502854085 513 670 660 830 0 0
1670502854093 1670502854090 514 669 660 830 0 0
1670502854098 1670502854095 516 667 660 830 0 0
1670502854103 1670502854100 517 665 660 830 0 0
1670502854109 1670502854105 519 663 660 830 0 0
1670502854114 1670502854110 521 661 660 830 0 0
1670502854120 1670502854120 524 659 660 860 0 0
1670502854126 1670502854125 528 657 660 860 0 0
1670502854131 1670502854130 533 654 660 860 0 0
1670502854137 1670502854135 538 652 660 860 0 0
1670502854143 1670502854140 543 650 660 880 0 0
1670502854148 1670502854145 548 648 660 880 0 0
1670502854153 1670502854150 553 646 660 880 0 0
1670502854159 1670502854155 558 646 660 880 0 0
1670502854164 1670502854160 562 645 660 900 0 0
1670502854170 1670502854170 566 645 660 900 0 0
1670502854176 1670502854175 569 645 660 900 0 0
1670502854181 1670502854180 572 645 660 900 0 0
1670502854187 1670502854185 575 646 660 900 0 0
1670502854193 1670502854190 577 647 660 900 0 0
1670502854198 1670502854195 579 648 660 900 0 0
1670502854203 1670502854200 580 650 660 900 0 0
1670502854209 1670502854205 581 651 670 900 0 0
1670502854215 1670502854215 581 653 670 900 0 0
1670502854220 1670502854220 581 654 670 880 0 0
1670502854226 1670502854225 581 656 670 880 0 0
1670502854231 1670502854230 581 657 670 880 0 0
1670502854237 1670502854235 581 659 670 880 0 0
1670502854243 1670502854240 581 660 670 880 0 0
1670502854248 1670502854245 580 661 670 880 0 0
1670502854253 1670502854250 580 662 670 880 0 0
1670502854259 1670502854255 579 663 670 880 0 0
1670502854264 1670502854260 579 664 670 880 0 0
1670502854270 1670502854270 578 665 670 880 0 0
1670502854276 1670502854275 578 665 670 880 0 0
1670502854281 1670502854280 578 666 670 880 0 0
1670502854287 1670502854285 578 666 670 880 0 0
1670502854293 1670502854290 578 667 670 880 0 0
1670502854298 1670502854295 578 667 670 880 0 0
1670502854303 1670502854300 578 667 670 880 0 0
1670502854309 1670502854305 578 667 670 880 0 0
1670502854314 1670502854310 579 667 670 880 0 0
1670502854320 1670502854320 579 668 670 880 0 0
1670502854326 1670502854325 579 668 670 880 0 0
1670502854331 1670502854330 579 668 670 880 0 0
1670502854337 1670502854335 580 668 670 880 0 0
1670502854343 1670502854340 580 668 670 880 0 0
1670502854348 1670502854345 580 668 670 880 0 0
1670502854353 1670502854350 580 668 670 880 0 0
1670502854359 1670502854355 580 668 670 880 0 0
1670502854365 1670502854365 581 667 670 880 0 0
1670502854370 1670502854370 581 667 660 880 0 0
1670502854376 1670502854375 581 667 660 880 0 0
1670502854381 1670502854380 581 667 660 880 0 0
1670502854387 1670502854385 581 667 660 880 0 0
1670502854393 1670502854390 581 667 660 880 0 0
1670502854398 1670502854395 582 667 660 880 0 0
1670502854403 1670502854400 582 667 660 880 0 0
1670502854409 1670502854405 582 666 660 880 0 0
1670502854414 1670502854410 582 666 660 880 0 0
1670502854420 1670502854420 582 665 660 880 0 0
1670502854431 1670502854430 582 664 670 880 0 0
1670502854433 1670502854430 582 664 670 880 0 0
1670502854436 1670502854435 582 663 670 880 0 0
1670502854443 1670502854440 582 662 670 880 0 336
1670502854448 1670502854445 582 662 670 880 0 336
1670502854453 1670502854450 582 662 670 900 0 437
1670502854459 1670502854455 582 662 670 900 0 487
1670502854464 1670502854460 582 662 670 900 0 519
1670502854470 1670502854470 582 662 670 900 0 546
1670502854476 1670502854475 582 662 670 900 0 571
1670502854481 1670502854480 582 662 670 900 0 590
1670502854486 1670502854485 582 662 670 900 0 602
1670502854493 1670502854490 579 657 670 900 0 615
1670502854498 1670502854495 578 657 670 900 0 623
1670502854503 1670502854500 577 657 670 900 0 630
1670502854509 1670502854505 575 658 670 900 0 637
1670502854514 1670502854510 574 659 670 900 0 642
1670502854536 1670502854535 572 660 670 900 0 647
1670502854536 1670502854535 571 661 670 900 0 650
1670502854537 1670502854535 569 663 670 900 0 655
1670502854538 1670502854535 568 665 660 900 0 659
1670502854543 1670502854540 567 667 660 900 0 662
1670502854548 1670502854545 566 669 660 900 0 666
1670502854553 1670502854550 565 671 660 900 0 669
1670502854559 1670502854555 565 673 660 900 0 670
1670502854564 1670502854560 564 676 650 900 0 671
1670502854570 1670502854570 564 678 650 880 0 672
1670502854576 1670502854575 564 680 650 880 0 674
1670502854581 1670502854580 565 682 650 880 0 678
1670502854586 1670502854585 566 683 650 860 0 682
1670502854593 1670502854590 567 683 650 860 0 684
1670502854598 1670502854595 569 684 650 860 0 685
1670502854603 1670502854600 570 684 650 860 0 686
1670502854609 1670502854605 572 683 650 840 0 686
1670502854614 1670502854610 573 683 650 840 0 686
1670502854620 1670502854620 575 681 660 830 0 687
1670502854626 1670502854625 576 680 660 830 0 687
1670502854631 1670502854630 577 678 660 810 0 684
1670502854637 1670502854635 578 676 660 810 0 675
1670502854643 1670502854640 579 674 660 810 0 664
1670502854648 1670502854645 580 672 660 830 0 654
1670502854653 1670502854650 581 669 660 830 0 648
1670502854659 1670502854655 581 667 660 830 0 639
1670502854664 1670502854660 582 665 670 830 0 631
1670502854670 1670502854670 583 664 670 830 0 622
1670502854676 1670502854675 583 662 670 850 0 615
1670502854681 1670502854680 584 661 670 850 0 610
1670502854687 1670502854685 584 660 670 850 0 607
1670502854693 1670502854690 584 660 670 850 0 607
1670502854698 1670502854695 584 659 670 850 0 607
1670502854703 1670502854700 584 659 670 880 0 610
1670502854709 1670502854705 584 659 670 880 0 619
1670502854715 1670502854715 584 660 670 880 0 632
1670502854720 1670502854720 584 661 670 880 0 645
1670502854726 1670502854725 584 662 670 880 0 659
1670502854731 1670502854730 584 664 670 880 0 674
1670502854737 1670502854735 584 666 680 880 0 686
1670502854743 1670502854740 584 668 680 880 0 697
1670502854748 1670502854745 584 671 680 880 0 706
1670502854753 1670502854750 585 673 680 880 0 715
1670502854759 1670502854755 585 675 680 880 0 719
1670502854765 1670502854765 585 677 680 880 0 723
1670502854770 1670502854770 586 678 680 850 0 723
1670502854776 1670502854775 586 679 680 850 0 723
1670502854781 1670502854780 586 679 680 850 0 723
1670502854787 1670502854785 586 679 680 850 0 723
1670502854793 1670502854790 586 679 680 830 0 700
1670502854798 1670502854795 587 678 680 830 0 674
1670502854803 1670502854800 587 677 680 830 0 636
1670502854809 1670502854805 587 676 680 830 0 571
1670502854815 1670502854815 587 675 680 830 0 495
1670502854820 1670502854820 587 674 680 830 0 381
1670502854826 1670502854825 587 674 680 830 0 197
1670502854831 1670502854830 587 674 680 830 0 0
1670502854837 1670502854835 587 673 680 830 0 0
1670502854843 1670502854840 587 673 680 830 0 0
1670502854848 1670502854845 587 673 680 830 0 0
1670502854853 1670502854850 588 673 680 830 0 0
1670502854859 1670502854855 588 673 680 830 0 0
1670502854865 1670502854865 589 672 680 830 0 0
1670502854870 1670502854870 590 672 680 830 0 0
1670502854876 1670502854875 592 671 680 830 0 0
1670502854881 1670502854880 593 670 680 830 0 0
1670502854886 1670502854885 595 668 680 830 0 0
1670502854893 1670502854890 597 667 680 830 0 0
1670502854898 1670502854895 599 665 680 830 0 0
1670502854903 1670502854900 601 663 680 830 0 0
1670502854909 1670502854905 604 662 680 830 0 0
1670502854915 1670502854915 607 661 680 830 0 0
1670502854920 1670502854920 610 660 680 830 0 0
1670502854926 1670502854925 613 659 680 830 0 0
1670502854931 1670502854930 616 659 680 830 0 0
1670502854936 1670502854935 619 659 680 830 0 0
1670502854943 1670502854940 622 659 680 830 0 0
1670502854948 1670502854945 624 659 680 830 0 0
1670502854952 1670502854950 627 659 680 830 0 0
1670502854959 1670502854955 629 660 680 830 0 0
1670502854965 1670502854965 630 661 680 850 0 0
1670502854970 1670502854970 632 662 680 850 0 0
1670502854976 1670502854975 633 663 680 850 0 0
1670502854981 1670502854980 634 664 680 850 0 0
1670502854987 1670502854985 634 665 680 850 0 0
1670502854993 1670502854990 634 666 680 850 0 0
1670502854998 1670502854995 634 667 680 850 0 0
1670502855003 1670502855000 635 667 680 850 0 0
1670502855009 1670502855005 635 668 680 850 0 0
1670502855015 1670502855015 635 668 680 850 0 0
1670502855020 1670502855020 634 669 680 850 0 0
1670502855026 1670502855025 634 669 680 850 0 0
1670502855031 1670502855030 634 669 680 850 0 0
1670502855036 1670502855035 634 669 680 850 0 0
1670502855043 1670502855040 633 669 680 850 0 0
1670502855048 1670502855045 633 669 680 850 0 0
1670502855052 1670502855050 633 669 680 850 0 0
1670502855059 1670502855055 633 669 680 850 0 0
1670502855065 1670502855065 633 668 680 850 0 0
1670502855070 1670502855070 633 668 680 850 0 0
1670502855076 1670502855075 633 668 680 850 0 0
1670502855081 1670502855080 633 667 680 850 0 0
1670502855086 1670502855085 633 667 680 850 0 0
1670502855093 1670502855090 633 666 680 850 0 0
1670502855098 1670502855095 633 666 680 880 0 0
1670502855103 1670502855100 633 665 680 880 0 0
1670502855109 1670502855105 633 664 680 880 0 0
1670502855120 1670502855120 633 664 680 880 0 0
1670502855121 1670502855120 633 663 680 880 0 0
1670502855126 1670502855125 634 663 680 880 0 0
1670502855131 1670502855130 634 662 680 880 0 141
1670502855135 1670502855135 634 662 680 880 0 141
1670502855143 1670502855140 634 662 680 880 0 300
1670502855148 1670502855145 634 662 680 880 0 373
1670502855153 1670502855150 634 662 680 880 0 434
1670502855159 1670502855155 634 662 680 880 0 491
1670502855164 1670502855160 634 662 680 900 0 528
1670502855170 1670502855170 634 662 680 900 0 554
1670502855176 1670502855175 634 662 680 900 0 577
1670502855181 1670502855180 634 662 680 900 0 594
1670502855186 1670502855185 633 656 680 900 0 606
1670502855193 1670502855190 633 656 680 900 0 614
1670502855198 1670502855195 632 655 680 900 0 620
1670502855203 1670502855200 632 655 680 900 0 623
1670502855209 1670502855205 631 654 680 920 0 625
1670502855214 1670502855210 630 654 680 920 0 627
1670502855220 1670502855220 629 654 680 920 0 628
1670502855226 1670502855225 628 654 680 920 0 631
1670502855231 1670502855230 626 655 680 920 0 632
1670502855237 1670502855235 625 655 680 920 0 632
1670502855243 1670502855240 624 656 680 920 0 634
1670502855248 1670502855245 622 657 680 920 0 637
1670502855253 1670502855250 621 658 680 920 0 639
1670502855259 1670502855255 619 660 680 900 0 641
1670502855265 1670502855265 618 661 680 900 0 644
1670502855270 1670502855270 617 663 680 900 0 647
1670502855276 1670502855275 616 664 680 900 0 648
1670502855281 1670502855280 616 666 680 900 0 650
1670502855286 1670502855285 616 668 680 900 0 649
1670502855293 1670502855290 616 670 680 900 0 648
1670502855298 1670502855295 616 672 680 900 0 649
1670502855303 1670502855300 617 673 680 900 0 649
1670502855309 1670502855305 618 675 680 880 0 649
1670502855315 1670502855315 619 676 680 880 0 648
1670502855320 1670502855320 620 676 680 880 0 648
1670502855326 1670502855325 622 677 680 880 0 648
1670502855331 1670502855330 623 677 680 850 0 648
1670502855336 1670502855335 625 677 680 850 0 648
1670502855343 1670502855340 626 677 680 850 0 648
1670502855348 1670502855345 628 676 680 850 0 648
1670502855354 1670502855350 629 675 680 830 0 648
1670502855359 1670502855355 630 674 680 830 0 648
1670502855364 1670502855360 631 672 680 830 0 646
1670502855370 1670502855370 632 670 680 830 0 641
1670502855376 1670502855375 633 668 680 830 0 633
1670502855381 1670502855380 634 666 680 830 0 627
1670502855386 1670502855385 634 665 680 850 0 624
1670502855393 1670502855390 635 663 680 850 0 622
1670502855398 1670502855395 635 662 680 850 0 622
1670502855403 1670502855400 635 661 680 850 0 622
1670502855409 1670502855405 636 661 680 850 0 622
1670502855415 1670502855415 636 660 680 850 0 622
1670502855420 1670502855420 636 660 680 850 0 625
1670502855426 1670502855425 636 660 680 880 0 631
1670502855431 1670502855430 636 660 690 870 0 636
1670502855436 1670502855435 636 660 690 870 0 640
1670502855443 1670502855440 636 660 690 870 0 643
1670502855448 1670502855445 636 661 690 870 0 644
1670502855453 1670502855450 636 663 690 870 0 646
1670502855459 1670502855455 636 664 690 870 0 651
1670502855464 1670502855460 636 666 690 870 0 655
1670502855470 1670502855470 637 668 690 870 0 661
1670502855476 1670502855475 637 671 690 870 0 669
1670502855481 1670502855480 637 674 690 870 0 680
1670502855486 1670502855485 637 676 690 870 0 692
1670502855493 1670502855490 637 680 690 850 0 706
1670502855498 1670502855495 637 683 690 850 0 722
1670502855503 1670502855500 637 686 690 850 0 739
1670502855509 1670502855505 637 688 690 850 0 755
1670502855515 1670502855515 636 691 690 820 0 768
1670502855520 1670502855520 635 694 690 820 0 778
1670502855526 1670502855525 634 696 690 820 0 787
1670502855531 1670502855530 633 698 690 820 0 796
1670502855536 1670502855535 632 699 690 800 0 803
1670502855542 1670502855540 630 701 690 800 0 807
1670502855548 1670502855545 628 702 690 800 0 810
1670502855553 1670502855550 627 703 690 800 0 811
1670502855559 1670502855555 625 704 690 770 0 811
1670502855565 1670502855565 624 705 690 770 0 812
1670502855570 1670502855570 623 705 690 770 0 813
1670502855576 1670502855575 622 706 690 770 0 813
1670502855581 1670502855580 621 706 690 770 0 813
1670502855586 1670502855585 620 706 690 770 0 813
1670502855593 1670502855590 619 705 690 770 0 811
1670502855598 1670502855595 618 704 690 770 0 810
1670502855603 1670502855600 618 704 690 770 0 805
1670502855609 1670502855605 617 702 680 750 0 794
1670502855614 1670502855610 617 701 680 750 0 783
1670502855620 1670502855620 617 699 670 750 0 770
1670502855626 1670502855625 616 698 670 750 0 754
1670502855631 1670502855630 616 696 670 750 0 737
1670502855636 1670502855635 617 695 670 750 0 717
1670502855643 1670502855640 617 693 670 750 0 688
1670502855648 1670502855645 618 692 670 750 0 653
1670502855653 1670502855650 618 690 670 750 0 609
1670502855659 1670502855655 619 688 670 750 0 539
1670502855665 1670502855665 620 686 670 750 0 450
1670502855670 1670502855670 621 683 670 750 0 284
1670502855676 1670502855675 621 683 670 750 0 0
1670502855681 1670502855680 624 680 680 780 0 0
1670502855686 1670502855685 625 678 680 780 0 0
1670502855693 1670502855690 627 676 670 780 0 0
1670502855698 1670502855695 628 675 670 780 0 0
1670502855703 1670502855700 630 673 670 780 0 0
1670502855709 1670502855705 633 672 680 800 0 0
1670502855715 1670502855715 636 670 680 800 0 0
1670502855720 1670502855720 640 669 680 800 0 0
1670502855726 1670502855725 643 668 680 800 0 0
1670502855731 1670502855730 646 667 690 800 0 0
1670502855737 1670502855735 649 666 690 800 0 0
1670502855743 1670502855740 652 666 690 800 0 0
1670502855748 1670502855745 654 666 690 820 0 0
1670502855753 1670502855750 657 666 690 820 0 0
1670502855759 1670502855755 659 665 690 820 0 0
1670502855765 1670502855765 660 665 690 820 0 0
1670502855770 1670502855770 662 665 690 820 0 0
1670502855776 1670502855775 663 665 690 820 0 0
1670502855781 1670502855780 664 665 690 820 0 0
1670502855786 1670502855785 665 665 690 820 0 0
1670502855793 1670502855790 665 665 700 820 0 0
1670502855798 1670502855795 665 665 700 820 0 0
1670502855803 1670502855800 666 665 700 820 0 0
1670502855809 1670502855805 666 665 700 820 0 0
1670502855815 1670502855815 665 665 700 820 0 0
1670502855820 1670502855820 665 665 700 820 0 0
1670502855826 1670502855825 664 665 700 820 0 0
1670502855831 1670502855830 663 665 700 820 0 0
1670502855836 1670502855835 663 665 700 820 0 0
1670502855843 1670502855840 662 665 700 820 0 0
1670502855848 1670502855845 661 665 700 820 0 0
1670502855853 1670502855850 661 665 700 820 0 0
1670502855859 1670502855855 660 665 700 820 0 0
1670502855864 1670502855860 660 665 700 820 0 0
1670502855872 1670502855870 659 665 700 820 0 0
1670502855876 1670502855875 659 665 700 850 0 0
1670502855881 1670502855880 658 664 700 850 0 0
1670502855886 1670502855885 657 664 700 850 0 0
1670502855893 1670502855890 657 664 700 850 0 0
1670502855898 1670502855895 656 664 690 850 0 0
1670502855909 1670502855905 655 664 690 850 0 0
1670502855910 1670502855910 654 664 690 850 0 0
1670502855915 1670502855915 654 664 690 850 0 0
1670502855920 1670502855920 653 664 690 850 0 222
1670502855926 1670502855925 653 664 690 850 0 222
1670502855931 1670502855930 653 664 690 850 0 334
1670502855936 1670502855935 653 664 690 850 0 374
1670502855943 1670502855940 653 664 690 850 0 421
1670502855948 1670502855945 653 664 680 850 0 457
1670502855953 1670502855950 653 664 680 850 0 484
1670502855959 1670502855955 653 664 680 850 0 516
1670502855965 1670502855965 653 664 680 850 0 541
1670502855970 1670502855970 650 675 680 850 0 564
1670502855976 1670502855975 650 677 680 850 0 587
1670502855981 1670502855980 650 680 680 850 0 606
1670502855986 1670502855985 651 682 680 830 0 623
1670502855993 1670502855990 652 684 680 830 0 640
1670502855998 1670502855995 653 686 680 830 0 652
1670502856003 1670502856000 654 687 690 820 0 659
1670502856010 1670502856010 655 688 690 800 0 665
1670502856015 1670502856015 657 688 690 800 0 669
1670502856020 1670502856020 659 688 690 800 0 672
1670502856026 1670502856025 660 687 690 800 0 673
1670502856031 1670502856030 662 686 690 800 0 673
1670502856036 1670502856035 663 685 690 800 0 673
1670502856043 1670502856040 664 683 700 790 0 673
1670502856048 1670502856045 666 681 700 790 0 666
1670502856053 1670502856050 667 679 700 790 0 655
1670502856059 1670502856055 667 676 700 790 0 645
1670502856064 1670502856060 668 674 700 790 0 638
1670502856069 1670502856065 668 672 700 790 0 634
1670502856076 1670502856075 668 670 700 790 0 632
1670502856081 1670502856080 668 668 700 790 0 633
1670502856086 1670502856085 668 667 700 790 0 633
1670502856093 1670502856090 668 666 700 820 0 633
1670502856098 1670502856095 667 664 700 820 0 633
1670502856103 1670502856100 666 663 700 820 0 637
1670502856109 1670502856105 665 662 700 820 0 643
1670502856115 1670502856115 664 662 700 820 0 651
1670502856120 1670502856120 663 661 700 820 0 658
1670502856126 1670502856125 661 661 700 820 0 666
1670502856131 1670502856130 660 661 700 820 0 675
1670502856136 1670502856135 658 661 700 820 0 682
1670502856143 1670502856140 657 662 700 820 0 689
1670502856148 1670502856145 656 664 700 820 0 696
1670502856153 1670502856150 654 665 700 820 0 699
1670502856159 1670502856155 653 667 700 820 0 700
1670502856165 1670502856165 652 669 700 820 0 702
1670502856170 1670502856170 652 671 690 820 0 702
1670502856176 1670502856175 651 673 690 820 0 702
1670502856181 1670502856180 651 674 690 820 0 702
1670502856186 1670502856185 651 675 690 820 0 701
1670502856193 1670502856190 651 676 690 820 0 671
1670502856198 1670502856195 652 677 690 820 0 640
1670502856203 1670502856200 652 677 690 800 0 597
1670502856209 1670502856205 653 677 690 800 0 532
1670502856215 1670502856215 654 677 680 800 0 445
1670502856220 1670502856220 655 677 680 800 0 273
1670502856226 1670502856225 655 677 680 800 0 0
1670502856231 1670502856230 656 675 680 800 0 0
1670502856243 1670502856240 657 675 690 800 0 0
1670502856244 1670502856240 659 674 690 800 0 0
1670502856247 1670502856245 660 673 690 800 0 0
1670502856253 1670502856250 661 673 690 800 0 0
1670502856259 1670502856255 662 673 690 800 0 0
1670502856265 1670502856265 664 672 690 800 0 0
1670502856270 1670502856270 666 671 690 800 0 0
1670502856276 1670502856275 669 671 690 800 0 0
1670502856281 1670502856280 672 670 690 800 0 0
1670502856287 1670502856285 674 669 690 800 0 0
1670502856293 1670502856290 676 668 690 800 0 0
1670502856298 1670502856295 678 667 690 800 0 0
1670502856303 1670502856300 679 666 690 800 0 0
1670502856309 1670502856305 679 666 690 800 0 0
1670502856314 1670502856310 680 666 690 800 0 0
1670502856320 1670502856320 680 666 690 820 0 0
1670502856326 1670502856325 680 666 690 820 0 0
1670502856331 1670502856330 680 665 690 820 0 0
1670502856336 1670502856335 680 665 690 820 0 0
1670502856343 1670502856340 680 665 690 820 0 0
1670502856348 1670502856345 680 665 690 820 0 0
1670502856353 1670502856350 680 665 690 820 0 0
1670502856359 1670502856355 679 665 690 820 0 0
1670502856365 1670502856365 679 665 690 820 0 0
1670502856370 1670502856370 678 666 690 820 0 0
1670502856381 1670502856380 678 666 690 820 0 0
1670502856382 1670502856380 677 667 690 820 0 0
1670502856386 1670502856385 677 667 700 820 0 0
1670502856393 1670502856390 676 667 700 820 0 407
1670502856398 1670502856395 676 667 700 820 0 407
1670502856402 1670502856400 676 667 700 820 0 475
1670502856409 1670502856405 676 667 700 820 0 505
1670502856415 1670502856415 676 667 700 820 0 527
1670502856420 1670502856420 676 667 700 820 0 544
1670502856426 1670502856425 676 667 700 820 0 561
1670502856431 1670502856430 676 667 700 820 0 575
1670502856435 1670502856435 676 667 700 820 0 590
1670502856443 1670502856440 675 675 700 820 0 606
1670502856448 1670502856445 675 677 700 820 0 620
1670502856453 1670502856450 675 680 700 790 0 632
1670502856459 1670502856455 675 682 700 790 0 643
1670502856465 1670502856465 676 684 700 790 0 654
1670502856470 1670502856470 677 686 700 790 0 668
1670502856476 1670502856475 678 688 700 790 0 681
1670502856481 1670502856480 679 689 700 790 0 693
1670502856485 1670502856485 680 690 700 760 0 701
1670502856493 1670502856490 682 690 700 760 0 707
1670502856498 1670502856495 683 690 700 760 0 710
1670502856503 1670502856500 685 689 700 760 0 711
1670502856509 1670502856505 686 688 700 760 0 711
1670502856515 1670502856515 687 686 700 760 0 711
1670502856520 1670502856520 689 684 700 760 0 702
1670502856526 1670502856525 690 681 700 760 0 686
1670502856531 1670502856530 691 679 700 760 0 672
1670502856536 1670502856535 692 677 700 760 0 661
1670502856543 1670502856540 692 675 710 790 0 653
1670502856548 1670502856545 692 673 710 790 0 648
1670502856553 1670502856550 692 671 710 790 0 647
1670502856559 1670502856555 692 670 710 790 0 647
1670502856565 1670502856565 692 668 710 790 0 647
1670502856570 1670502856570 691 667 710 790 0 649
1670502856576 1670502856575 690 666 710 790 0 655
1670502856581 1670502856580 690 665 710 790 0 666
1670502856586 1670502856585 688 665 710 790 0 679
1670502856593 1670502856590 687 665 710 810 0 692
1670502856598 1670502856595 686 665 710 810 0 704
1670502856603 1670502856600 684 665 710 810 0 714
1670502856609 1670502856605 683 666 710 810 0 721
1670502856615 1670502856615 681 667 710 810 0 727
1670502856620 1670502856620 680 668 710 810 0 729
1670502856626 1670502856625 678 670 710 810 0 729
1670502856631 1670502856630 678 671 710 810 0 729
1670502856636 1670502856635 677 673 710 810 0 729
1670502856643 1670502856640 677 674 710 810 0 728
1670502856648 1670502856645 676 675 710 810 0 722
1670502856653 1670502856650 676 676 710 810 0 704
1670502856659 1670502856655 676 677 710 790 0 672
1670502856665 1670502856665 676 677 710 790 0 626
1670502856670 1670502856670 676 677 710 790 0 556
1670502856676 1670502856675 677 677 710 790 0 435
1670502856681 1670502856680 678 677 710 790 0 228
1670502856687 1670502856685 678 677 710 790 0 0
1670502856693 1670502856690 679 676 710 790 0 0
1670502856698 1670502856695 681 676 710 790 0 0
1670502856711 1670502856710 682 675 710 790 0 0
1670502856712 1670502856710 684 675 700 790 0 0
1670502856714 1670502856710 686 675 700 790 0 0
1670502856720 1670502856720 689 675 700 790 0 0
1670502856726 1670502856725 692 674 700 790 0 0
1670502856731 1670502856730 696 673 700 790 0 0
1670502856737 1670502856735 700 672 700 790 0 0
1670502856743 1670502856740 703 671 700 790 0 0
1670502856748 1670502856745 706 670 700 790 0 0
1670502856753 1670502856750 709 670 700 790 0 0
1670502856759 1670502856755 711 670 700 790 0 0
1670502856765 1670502856765 713 670 700 790 0 0
1670502856770 1670502856770 714 670 700 790 0 0
1670502856776 1670502856775 715 670 700 790 0 0
1670502856781 1670502856780 717 670 700 790 0 0
1670502856786 1670502856785 717 670 700 790 0 0
1670502856793 1670502856790 717 671 700 790 0 0
1670502856798 1670502856795 717 671 700 790 0 0
1670502856803 1670502856800 718 672 700 790 0 0
1670502856809 1670502856805 718 672 690 800 0 0
1670502856815 1670502856815 718 672 690 800 0 0
1670502856820 1670502856820 717 672 690 800 0 0
1670502856826 1670502856825 717 672 690 800 0 0
1670502856831 1670502856830 717 672 690 800 0 0
1670502856836 1670502856835 717 672 690 800 0 0
1670502856843 1670502856840 716 671 690 820 0 0
1670502856848 1670502856845 716 671 690 820 0 0
1670502856859 1670502856855 716 670 690 820 0 0
1670502856860 1670502856860 716 669 690 820 0 0
1670502856865 1670502856865 715 668 690 820 0 0
1670502856870 1670502856870 715 667 690 820 0 283
1670502856876 1670502856875 715 667 690 820 0 283
1670502856881 1670502856880 715 667 690 820 0 383
1670502856886 1670502856885 715 667 690 820 0 426
1670502856893 1670502856890 715 667 690 820 0 462
1670502856898 1670502856895 715 667 690 820 0 488
1670502856903 1670502856900 715 667 690 820 0 510
1670502856909 1670502856905 715 667 690 820 0 531
1670502856915 1670502856915 715 667 690 820 0 547
1670502856920 1670502856920 715 667 690 820 0 562
1670502856926 1670502856925 712 664 690 820 0 577
1670502856931 1670502856930 711 664 690 850 0 589
1670502856936 1670502856935 710 664 690 850 0 598
1670502856943 1670502856940 709 664 690 850 0 607
1670502856948 1670502856945 708 665 690 850 0 615
1670502856953 1670502856950 706 666 690 850 0 623
1670502856959 1670502856955 705 668 690 850 0 631
1670502856965 1670502856965 704 670 690 850 0 638
1670502856970 1670502856970 703 671 690 850 0 644
1670502856976 1670502856975 703 673 690 850 0 652
1670502856981 1670502856980 703 675 690 820 0 659
1670502856986 1670502856985 703 678 690 820 0 663
1670502856993 1670502856990 703 680 690 820 0 665
1670502856998 1670502856995 703 682 690 820 0 666
1670502857003 1670502857000 704 683 690 800 0 667
1670502857009 1670502857005 705 685 690 800 0 668
1670502857015 1670502857015 705 686 690 800 0 668
1670502857020 1670502857020 706 686 690 800 0 668
1670502857026 1670502857025 707 686 690 800 0 668
1670502857031 1670502857030 708 686 690 770 0 668
1670502857036 1670502857035 709 686 690 770 0 668
1670502857043 1670502857040 711 684 690 770 0 668
1670502857048 1670502857045 712 683 690 770 0 667
1670502857053 1670502857050 713 680 690 770 0 660
1670502857059 1670502857055 714 678 690 770 0 645
1670502857065 1670502857065 715 675 690 770 0 627
1670502857070 1670502857070 716 672 690 800 0 605
1670502857076 1670502857075 716 669 690 800 0 578
1670502857081 1670502857080 717 666 690 800 0 557
1670502857086 1670502857085 718 663 700 790 0 541
1670502857093 1670502857090 718 660 700 820 0 528
1670502857098 1670502857095 719 658 700 820 0 522
1670502857103 1670502857100 719 656 700 820 0 520
1670502857109 1670502857105 719 653 700 820 0 520
1670502857115 1670502857115 719 651 700 850 0 520
1670502857120 1670502857120 719 649 700 850 0 522
1670502857126 1670502857125 719 646 700 850 0 527
1670502857131 1670502857130 718 644 700 850 0 533
1670502857136 1670502857135 718 642 700 870 0 540
1670502857143 1670502857140 717 639 700 870 0 546
1670502857148 1670502857145 717 637 700 870 0 547
1670502857153 1670502857150 717 635 700 870 0 551
1670502857159 1670502857155 717 634 700 900 0 556
1670502857165 1670502857165 717 633 700 900 0 560
1670502857170 1670502857170 717 632 700 900 0 563
1670502857176 1670502857175 717 632 700 900 0 568
1670502857181 1670502857180 717 633 700 900 0 576
1670502857186 1670502857185 717 634 700 900 0 588
1670502857193 1670502857190 717 635 700 900 0 604
1670502857198 1670502857195 717 637 700 900 0 623
1670502857203 1670502857200 717 639 700 900 0 641
1670502857209 1670502857205 717 642 700 900 0 659
1670502857215 1670502857215 717 645 700 900 0 674
1670502857220 1670502857220 717 649 700 900 0 690
1670502857226 1670502857225 717 653 700 900 0 707
